bodyType;brand;color;fuelType;modelDate;name;numberOfDoors;productionDate;vehicleConfiguration;vehicleTransmission;engineDisplacement;enginePower;description;mileage;Комплектация;Привод;Руль;Состояние;Владельцы;ПТС;Таможня;Владение;id;price;model
None;BMW ;синий ;бензин ;F10/F11 рестайлинг (2013—2017) ;520i 2.0 AT (184 л.с.) ;4;2013;None;автомат ;None;None;None;139000 км ;Business ;задний ;левый ;не битый ;4+ ;None;None;None;None;945 000;5 серия 
None;BMW ;чёрный ;дизель ;F10/F11 рестайлинг (2013—2017) ;520d 2.0 AT (190 л.с.) ;4;2016;None;автомат ;None;None;None;100000 км ;None;задний ;левый ;не битый ;1;None;None;None;None;1 600 000;5 серия 
None;BMW ;серый ;бензин ;F06/F13/F12 (2012—2015) ;4.4 DCT (560 л.с.) ;2;2012;None;робот ;None;None;None;38500 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;3 300 000;M6 
None;BMW ;чёрный ;дизель ;G30/G31 (2016—н. в.) ;520d 2.0 xDrive Steptronic (190 л.с.) ;4;2017;None;автомат ;None;None;None;228000 км ;Business ;полный ;левый ;не битый ;1;None;None;None;None;1 550 000;5 серия 
None;BMW ;оранжевый ;бензин ;I (1966—1977) ;2.0 MT (101 л.с.) ;2;1972;None;механика ;None;None;None;118000 км ;Базовая ;задний ;левый ;не битый ;1;None;None;None;None;1 000 000;02 (E10) 
None;BMW ;синий ;бензин ;E90/E91/E92/E93 рестайлинг (2008—2013) ;325i 2.5 AT (218 л.с.) ;4;2011;None;автомат ;None;None;None;145227 км ;None;задний ;левый ;не битый ;3;None;None;None;None;652 000;3 серия 
None;BMW ;серебряный ;бензин ;E39 рестайлинг (2000—2004) ;530i 3.0 AT (231 л.с.) ;4;2002;None;автомат ;None;None;None;272000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;350 000;5 серия 
None;BMW ;чёрный ;бензин ;F20/F21 (2011—2015) ;116i 1.6 AT (136 л.с.) ;5;2012;None;автомат ;None;None;None;120000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;690 000;1 серия 
None;BMW ;синий ;бензин ;F10/F11 (2009—2013) ;535i 3.0 xDrive AT (306 л.с.) ;4;2013;None;автомат ;None;None;None;98000 км ;Базовая ;полный ;левый ;не битый ;3;None;None;None;None;1 600 000;5 серия 
None;BMW ;чёрный ;бензин ;E70 (2006—2010) ;30i 3.0 AT (264 л.с.) ;5;2007;None;автомат ;None;None;None;199000 км ;Базовая ;полный ;левый ;не битый ;3;None;None;None;None;1 050 000;X5 
None;BMW ;серебряный ;бензин ;F25 (2010—2014) ;28i 3.0 xDrive AT (258 л.с.) ;5;2011;None;автомат ;None;None;None;90000 км ;None;полный ;левый ;не битый ;2;None;None;None;None;899 000;X3 
None;BMW ;чёрный ;бензин ;E84 (2009—2012) ;18i 2.0 sDrive AT (150 л.с.) ;5;2012;None;автомат ;None;None;None;125000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;680 000;X1 
None;BMW ;коричневый ;дизель ;F30/F31 (2011—2015) ;320d 2.0 xDrive AT (184 л.с.) ;4;2013;None;автомат ;None;None;None;130000 км ;Luxury Line ;полный ;левый ;не битый ;2;None;None;None;None;1 170 000;3 серия 
None;BMW ;серый ;дизель ;F10/F11 рестайлинг (2013—2017) ;520d 2.0 AT (190 л.с.) ;4;2014;None;автомат ;None;None;None;113500 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;1 250 000;5 серия 
None;BMW ;чёрный ;бензин ;G30/G31 (2016—н. в.) ;520i 2.0 Steptronic (184 л.с.) ;4;2019;None;автомат ;None;None;None;41900 км ;Business ;задний ;левый ;не битый ;1;None;None;None;None;2 099 000;5 серия 
None;BMW ;чёрный ;бензин ;E85/E86 (2002—2005) ;3.0 AT (231 л.с.) ;2;2004;None;автомат ;None;None;None;119000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;870 000;Z4 
None;BMW ;серебряный ;бензин ;E53 рестайлинг (2003—2007) ;3.0i 3.0 AT (231 л.с.) ;5;2006;None;автомат ;None;None;None;250000 км ;Базовая ;полный ;левый ;не битый ;2;None;None;None;None;550 000;X5 
None;BMW ;серебряный ;бензин ;F30/F31 рестайлинг (2015—н. в.) ;330i 2.0 xDrive Steptronic (249 л.с.) ;4;2017;None;автомат ;None;None;None;12577 км ;Base ;полный ;левый ;не битый ;1;None;None;None;None;1 992 380;3 серия 
None;BMW ;серый ;дизель ;F15 (2013—2018) ;25d 3.0 xDrive Steptronic (218 л.с.) ;5;2017;None;автомат ;None;None;None;51525 км ;Business ;полный ;левый ;не битый ;1;None;None;None;None;2 935 000;X5 
None;BMW ;чёрный ;бензин ;E53 (1999—2003) ;4.6is 4.6 AT (347 л.с.) ;5;2002;None;автомат ;None;None;None;380000 км ;Базовая ;полный ;левый ;не битый ;4+ ;None;None;None;None;680 000;X5 
None;BMW ;красный ;бензин ;E81/E82/E87/E88 рестайлинг (2007—2011) ;125i 3.0 AT (218 л.с.) ;2;2008;None;автомат ;None;None;None;117000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;550 000;1 серия 
None;BMW ;чёрный ;бензин ;F07 рестайлинг (2013—2017) ;535i 3.0 xDrive Steptronic (306 л.с.) ;5;2013;None;автомат ;None;None;None;86500 км ;Base ;полный ;левый ;не битый ;2;None;None;None;None;1 199 999;5 серия GT 
None;BMW ;белый ;бензин ;F16 (2014—н. в.) ;35i 3.0 AT (306 л.с.) ;5;2015;None;автомат ;None;None;None;67579 км ;Luxury ;полный ;левый ;не битый ;2;None;None;None;None;2 595 000;X6 
None;BMW ;белый ;бензин ;E71 (2007—2012) ;35i 3.0 AT (306 л.с.) ;5;2011;None;автомат ;None;None;None;140000 км ;Базовая ;полный ;левый ;битый ;4+ ;None;None;None;None;399 000;X6 
None;BMW ;серебряный ;бензин ;F82/F83 (2014—2017) ;3.0 Drivelogic (431 л.с.) ;2;2017;None;робот ;None;None;None;19823 км ;None;задний ;левый ;не битый ;2;None;None;None;None;3 799 000;M4 
None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
None;BMW ;чёрный ;бензин ;G29 (2018—н. в.) ;M40i 3.0 Steptronic (340 л.с.) ;2;2019;None;автомат ;None;None;None;6050 км ;None;задний ;левый ;не битый ;1;None;None;None;None;5 199 999;Z4 
None;BMW ;чёрный ;дизель ;F16 (2014—н. в.) ;M50d 3.0 AT (381 л.с.) ;5;2015;None;автомат ;None;None;None;56000 км ;Базовая ;полный ;левый ;не битый ;2;None;None;None;None;3 700 000;X6 
None;BMW ;чёрный ;бензин ;E70 (2006—2010) ;48i 4.8 AT (355 л.с.) ;5;2008;None;автомат ;None;None;None;200000 км ;Базовая ;полный ;левый ;не битый ;3;None;None;None;None;800 000;X5 
None;BMW ;чёрный ;дизель ;F01/F02 рестайлинг (2012—2015) ;740d 3.0 xDrive AT (313 л.с.) ;4;2013;None;автомат ;None;None;None;48343 км ;None;полный ;левый ;не битый ;4+ ;None;None;None;None;1 799 000;7 серия 
None;BMW ;чёрный ;дизель ;E84 рестайлинг (2012—2015) ;20d 2.0 xDrive AT (184 л.с.) ;5;2014;None;автомат ;None;None;None;60000 км ;Sport Line ;полный ;левый ;не битый ;1;None;None;None;None;1 200 000;X1 
None;BMW ;серый ;бензин ;F25 (2010—2014) ;28i 3.0 xDrive AT (258 л.с.) ;5;2011;None;автомат ;None;None;None;168860 км ;Базовая ;полный ;левый ;не битый ;3;None;None;None;None;1 100 000;X3 
None;BMW ;чёрный ;бензин ;E71 (2009—2012) ;4.4 AT (555 л.с.) ;5;2011;None;автомат ;None;None;None;105800 км ;M ;полный ;левый ;не битый ;2;None;None;None;None;1 600 000;X6 M 
None;BMW ;синий ;бензин ;E39 рестайлинг (2000—2004) ;525i 2.5 MT (192 л.с.) ;4;2002;None;механика ;None;None;None;386000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;370 000;5 серия 
None;BMW ;чёрный ;бензин ;F30/F31 (2011—2015) ;316i 1.6 AT (136 л.с.) ;4;2013;None;автомат ;None;None;None;107000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;897 000;3 серия 
None;BMW ;чёрный ;дизель ;F26 (2014—2018) ;20d 2.0 AT (190 л.с.) ;5;2018;None;автомат ;None;None;None;24928 км ;None;полный ;левый ;не битый ;1;None;None;None;None;2 737 000;X4 
None;BMW ;серебряный ;бензин ;E46 рестайлинг (2001—2006) ;318i 2.0 AT (143 л.с.) ;4;2004;None;автомат ;None;None;None;125000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;350 000;3 серия 
None;BMW ;белый ;дизель ;F10/F11 (2009—2013) ;525d 2.0 xDrive AT (218 л.с.) ;4;2011;None;автомат ;None;None;None;150000 км ;Базовая ;полный ;левый ;не битый ;4+ ;None;None;None;None;1 099 999;5 серия 
None;BMW ;зелёный ;бензин ;E36 (1990—2000) ;318i 1.8 MT (113 л.с.) ;4;1992;None;механика ;None;None;None;225642 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;117 000;3 серия 
None;BMW ;синий ;бензин ;E32 (1986—1994) ;750Li 5.0 AT (300 л.с.) ;4;1989;None;автомат ;None;None;None;300000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;300 000;7 серия 
None;BMW ;голубой ;бензин ;E90/E91/E92/E93 рестайлинг (2008—2013) ;325xi 2.5 AT (218 л.с.) ;2;2010;None;автомат ;None;None;None;126942 км ;None;полный ;левый ;не битый ;4+ ;None;None;None;None;715 000;3 серия 
None;BMW ;белый ;бензин ;F30/F31 рестайлинг (2015—н. в.) ;320i 2.0 xDrive Steptronic (184 л.с.) ;4;2016;None;автомат ;None;None;None;90000 км ;M Sport ;полный ;левый ;не битый ;2;None;None;None;None;1 445 000;3 серия 
None;BMW ;белый ;бензин ;F20/F21 (2011—2015) ;116i 1.6 AT (136 л.с.) ;5;2013;None;автомат ;None;None;None;85000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;675 000;1 серия 
None;BMW ;серый ;дизель ;E83 рестайлинг (2006—2010) ;20d 2.0 AT (177 л.с.) ;5;2009;None;автомат ;None;None;None;228229 км ;None;полный ;левый ;не битый ;4+ ;None;None;None;None;620 000;X3 
None;BMW ;чёрный ;бензин ;E46 рестайлинг (2001—2006) ;318i 2.0 MT (143 л.с.) ;4;2003;None;механика ;None;None;None;295000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;320 000;3 серия 
None;BMW ;серебряный ;бензин ;F25 (2010—2014) ;35i 3.0 xDrive AT (306 л.с.) ;5;2011;None;автомат ;None;None;None;81500 км ;Базовая ;полный ;левый ;не битый ;2;None;None;None;None;1 100 000;X3 
None;BMW ;серебряный ;бензин ;F25 (2010—2014) ;20i 2.0 xDrive AT (184 л.с.) ;5;2012;None;автомат ;None;None;None;77139 км ;None;полный ;левый ;не битый ;1;None;None;None;None;1 089 000;X3 
None;BMW ;чёрный ;бензин ;F48 (2015—2019) ;20i 2.0 xDrive Steptronic (192 л.с.) ;5;2019;None;автомат ;None;None;None;21184 км ;None;полный ;левый ;не битый ;1;None;None;None;None;2 350 000;X1 
None;BMW ;серебряный ;бензин ;E36 (1990—2000) ;316i 1.6 AT (102 л.с.) ;2;1998;None;автомат ;None;None;None;280000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;500 000;3 серия 
None;BMW ;чёрный ;дизель ;F15 (2013—2018) ;M50d 3.0 xDrive Steptronic (381 л.с.) ;5;2014;None;автомат ;None;None;None;83609 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;3 299 000;X5 
None;BMW ;голубой ;бензин ;F85 (2014—2018) ;4.4 AT (575 л.с.) ;5;2015;None;автомат ;None;None;None;88500 км ;None;полный ;левый ;не битый ;2;None;None;None;None;3 690 000;X5 M 
None;BMW ;зелёный ;бензин ;E39 (1995—2000) ;523i 2.5 AT (170 л.с.) ;4;1996;None;автомат ;None;None;None;235000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;255 000;5 серия 
None;BMW ;чёрный ;дизель ;F16 (2014—н. в.) ;30d 3.0 AT (249 л.с.) ;5;2019;None;автомат ;None;None;None;24100 км ;Luxury ;полный ;левый ;не битый ;1;None;None;None;None;4 070 000;X6 
None;BMW ;белый ;бензин ;F10/F11 (2009—2013) ;520i 2.0 AT (184 л.с.) ;4;2012;None;автомат ;None;None;None;137000 км ;None;задний ;левый ;не битый ;3;None;None;None;None;970 000;5 серия 
None;BMW ;серый ;дизель ;G30/G31 (2016—н. в.) ;530d 3.0 xDrive Steptronic (249 л.с.) ;4;2019;None;автомат ;None;None;None;10 км ;M Sport ;полный ;левый ;не битый ;1;None;None;None;None;3 700 000;5 серия 
None;BMW ;зелёный ;бензин ;E32 (1986—1994) ;730i 3.0 AT (197 л.с.) ;4;1990;None;автомат ;None;None;None;250000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;110 000;7 серия 
None;BMW ;чёрный ;бензин ;E34 (1988—1996) ;520i 2.0 MT (150 л.с.) ;4;1993;None;механика ;None;None;None;150000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;70 000;5 серия 
None;BMW ;чёрный ;дизель ;G30/G31 (2016—н. в.) ;520d 2.0 Steptronic (190 л.с.) ;4;2017;None;автомат ;None;None;None;100000 км ;Business ;задний ;левый ;не битый ;1;None;None;None;None;1 850 000;5 серия 
None;BMW ;чёрный ;дизель ;G30/G31 (2016—н. в.) ;520d 2.0 xDrive Steptronic (190 л.с.) ;4;2018;None;автомат ;None;None;None;175000 км ;Business ;полный ;левый ;не битый ;1;None;None;None;None;1 750 000;5 серия 
None;BMW ;серый ;бензин ;E12 рестайлинг (1976—1981) ;518 1.8 MT (102 л.с.) ;4;1977;None;механика ;None;None;None;335000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;160 000;5 серия 
None;BMW ;коричневый ;дизель ;E70 рестайлинг (2010—2013) ;30d 3.0 AT (245 л.с.) ;5;2012;None;автомат ;None;None;None;117000 км ;SE ;полный ;левый ;не битый ;3;None;None;None;None;1 595 000;X5 
None;BMW ;серебряный ;бензин ;E53 рестайлинг (2003—2007) ;4.4i 4.4 AT (320 л.с.) ;5;2005;None;автомат ;None;None;None;222000 км ;Базовая ;полный ;левый ;не битый ;4+ ;None;None;None;None;450 000;X5 
None;BMW ;чёрный ;бензин ;E63/E64 (2003—2007) ;630i 3.0 AT (258 л.с.) ;2;2007;None;автомат ;None;None;None;160000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;735 000;6 серия 
None;BMW ;чёрный ;бензин ;E39 (1995—2000) ;523i 2.5 AT (170 л.с.) ;4;1996;None;автомат ;None;None;None;100000 км ;None;задний ;левый ;не битый ;4+ ;None;None;None;None;120 000;5 серия 
None;BMW ;чёрный ;бензин ;E81/E82/E87/E88 рестайлинг (2007—2011) ;116i 1.6 AT (115 л.с.) ;5;2008;None;автомат ;None;None;None;200000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;410 000;1 серия 
None;BMW ;серебряный ;дизель ;F15 (2013—2018) ;30d 3.0 xDrive Steptronic (249 л.с.) ;5;2016;None;автомат ;None;None;None;66667 км ;None;полный ;левый ;не битый ;1;None;None;None;None;3 297 000;X5 
None;BMW ;серебряный ;бензин ;E65/E66 (2001—2005) ;745Li 4.4 AT (333 л.с.) ;4;2002;None;автомат ;None;None;None;266000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;470 000;7 серия 
None;BMW ;чёрный ;дизель ;E70 рестайлинг (2010—2013) ;30d 3.0 AT (245 л.с.) ;5;2011;None;автомат ;None;None;None;165000 км ;Luxury ;полный ;левый ;не битый ;4+ ;None;None;None;None;1 429 000;X5 
None;BMW ;серый ;бензин ;F07 (2009—2013) ;535i 3.0 AT (306 л.с.) ;5;2010;None;автомат ;None;None;None;102000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;1 040 000;5 серия GT 
None;BMW ;серебряный ;бензин ;F30/F31 (2011—2015) ;328i 2.0 AT (245 л.с.) ;4;2012;None;автомат ;None;None;None;153000 км ;Luxury Line ;задний ;левый ;не битый ;1;None;None;None;None;1 050 000;3 серия 
None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
None;BMW ;оранжевый ;электро ;I01 (2013—2017) ;0.0 eDrive AT (170 л.с.) ;5;2015;None;автомат ;None;None;None;42700 км ;Base ;задний ;левый ;не битый ;1;None;None;None;None;1 500 000;i3 
внедорожник ;BMW ;чёрный ;дизель ;G01 (2017—н. в.) ;20d 2.0 xDrive Steptronic (190 л.с.) ;5;2020;None;None;None;None;None;None;M Sport ;полный ;левый ;None;None;None;None;None;None;3 260 747;X3 
